76	1	0.24
82	1	0.5200000000000001
85	2	0.02
84	1	0.02
82	1	1.660000000000001
89	1	0.04
87	1	0
82	1	0.7800000000000004
82	1	0.02
85	3	0.02
84	1	0.02
92	1	2.560000000000002
82	1	0.5200000000000001
77	1	0.8400000000000004
74	1	0
82	1	0.02
85	1	0.02
84	1	0.02
82	1	0.5200000000000001
90	1	0.02
91	1	0
94	4	0.02
68	1	0.5400000000000001
87	1	0
90	1	0
89	7	0.8800000000000004
87	10	0.02
89	1	0.8800000000000004
85	2	0.02
83	1	0
